area_type_code,area_code,area_text,display_level,selectable,sort_sequence,unique_code,employment_code,unemployment_code
F,CN5105100000000,"Dickenson County, VA",0,T,7734,51051,ENU5105110010,LAUCN51051000000000003
F,CN5105300000000,"Dinwiddie County, VA",0,T,7735,51053,ENU5105310010,LAUCN51053000000000003
F,CN5105700000000,"Essex County, VA",0,T,7736,51057,ENU5105710010,LAUCN51057000000000003
F,CN5105900000000,"Fairfax County, VA",0,T,7737,51059,ENU5105910010,LAUCN51059000000000003
F,CN5106100000000,"Fauquier County, VA",0,T,7738,51061,ENU5106110010,LAUCN51061000000000003
F,CN5106300000000,"Floyd County, VA",0,T,7739,51063,ENU5106310010,LAUCN51063000000000003
F,CN5106500000000,"Fluvanna County, VA",0,T,7740,51065,ENU5106510010,LAUCN51065000000000003
F,CN5106700000000,"Franklin County, VA",0,T,7741,51067,ENU5106710010,LAUCN51067000000000003
F,CN5106900000000,"Frederick County, VA",0,T,7742,51069,ENU5106910010,LAUCN51069000000000003
F,CN5107100000000,"Giles County, VA",0,T,7743,51071,ENU5107110010,LAUCN51071000000000003
F,CN5107300000000,"Gloucester County, VA",0,T,7744,51073,ENU5107310010,LAUCN51073000000000003
F,CN5107500000000,"Goochland County, VA",0,T,7745,51075,ENU5107510010,LAUCN51075000000000003
F,CN5107700000000,"Grayson County, VA",0,T,7746,51077,ENU5107710010,LAUCN51077000000000003
F,CN5107900000000,"Greene County, VA",0,T,7747,51079,ENU5107910010,LAUCN51079000000000003
F,CN5108100000000,"Greensville County, VA",0,T,7748,51081,ENU5108110010,LAUCN51081000000000003
F,CN5108300000000,"Halifax County, VA",0,T,7749,51083,ENU5108310010,LAUCN51083000000000003
F,CN5108500000000,"Hanover County, VA",0,T,7750,51085,ENU5108510010,LAUCN51085000000000003
F,CN5108700000000,"Henrico County, VA",0,T,7751,51087,ENU5108710010,LAUCN51087000000000003
F,CN5108900000000,"Henry County, VA",0,T,7752,51089,ENU5108910010,LAUCN51089000000000003
F,CN5109100000000,"Highland County, VA",0,T,7753,51091,ENU5109110010,LAUCN51091000000000003
F,CN5109300000000,"Isle of Wight County, VA",0,T,7754,51093,ENU5109310010,LAUCN51093000000000003
F,CN5109500000000,"James City County, VA",0,T,7755,51095,ENU5109510010,LAUCN51095000000000003
F,CN5109700000000,"King and Queen County, VA",0,T,7756,51097,ENU5109710010,LAUCN51097000000000003
F,CN5109900000000,"King George County, VA",0,T,7757,51099,ENU5109910010,LAUCN51099000000000003
F,CN5110100000000,"King William County, VA",0,T,7758,51101,ENU5110110010,LAUCN51101000000000003
F,CN5110300000000,"Lancaster County, VA",0,T,7759,51103,ENU5110310010,LAUCN51103000000000003
F,CN5110500000000,"Lee County, VA",0,T,7760,51105,ENU5110510010,LAUCN51105000000000003
F,CN5110700000000,"Loudoun County, VA",0,T,7761,51107,ENU5110710010,LAUCN51107000000000003
F,CN5110900000000,"Louisa County, VA",0,T,7762,51109,ENU5110910010,LAUCN51109000000000003
F,CN5111100000000,"Lunenburg County, VA",0,T,7763,51111,ENU5111110010,LAUCN51111000000000003
F,CN5111300000000,"Madison County, VA",0,T,7764,51113,ENU5111310010,LAUCN51113000000000003
F,CN5111500000000,"Mathews County, VA",0,T,7765,51115,ENU5111510010,LAUCN51115000000000003
F,CN5111700000000,"Mecklenburg County, VA",0,T,7766,51117,ENU5111710010,LAUCN51117000000000003
F,CN5111900000000,"Middlesex County, VA",0,T,7767,51119,ENU5111910010,LAUCN51119000000000003
F,CN5112100000000,"Montgomery County, VA",0,T,7768,51121,ENU5112110010,LAUCN51121000000000003
F,CN5112500000000,"Nelson County, VA",0,T,7769,51125,ENU5112510010,LAUCN51125000000000003
F,CN5112700000000,"New Kent County, VA",0,T,7770,51127,ENU5112710010,LAUCN51127000000000003
F,CN5113100000000,"Northampton County, VA",0,T,7771,51131,ENU5113110010,LAUCN51131000000000003
F,CN5113300000000,"Northumberland County, VA",0,T,7772,51133,ENU5113310010,LAUCN51133000000000003
F,CN5113500000000,"Nottoway County, VA",0,T,7773,51135,ENU5113510010,LAUCN51135000000000003
F,CN5113700000000,"Orange County, VA",0,T,7774,51137,ENU5113710010,LAUCN51137000000000003
F,CN5113900000000,"Page County, VA",0,T,7775,51139,ENU5113910010,LAUCN51139000000000003
F,CN5114100000000,"Patrick County, VA",0,T,7776,51141,ENU5114110010,LAUCN51141000000000003
F,CN5114300000000,"Pittsylvania County, VA",0,T,7777,51143,ENU5114310010,LAUCN51143000000000003
F,CN5114500000000,"Powhatan County, VA",0,T,7778,51145,ENU5114510010,LAUCN51145000000000003
F,CN5114700000000,"Prince Edward County, VA",0,T,7779,51147,ENU5114710010,LAUCN51147000000000003
F,CN5114900000000,"Prince George County, VA",0,T,7780,51149,ENU5114910010,LAUCN51149000000000003
F,CN5115300000000,"Prince William County, VA",0,T,7781,51153,ENU5115310010,LAUCN51153000000000003
F,CN5115500000000,"Pulaski County, VA",0,T,7782,51155,ENU5115510010,LAUCN51155000000000003
F,CN5115700000000,"Rappahannock County, VA",0,T,7783,51157,ENU5115710010,LAUCN51157000000000003
F,CN5115900000000,"Richmond County, VA",0,T,7784,51159,ENU5115910010,LAUCN51159000000000003
F,CN5116100000000,"Roanoke County, VA",0,T,7785,51161,ENU5116110010,LAUCN51161000000000003
F,CN5116300000000,"Rockbridge County, VA",0,T,7786,51163,ENU5116310010,LAUCN51163000000000003
F,CN5116500000000,"Rockingham County, VA",0,T,7787,51165,ENU5116510010,LAUCN51165000000000003
F,CN5116700000000,"Russell County, VA",0,T,7788,51167,ENU5116710010,LAUCN51167000000000003
F,CN5116900000000,"Scott County, VA",0,T,7789,51169,ENU5116910010,LAUCN51169000000000003
F,CN5117100000000,"Shenandoah County, VA",0,T,7790,51171,ENU5117110010,LAUCN51171000000000003
F,CN5117300000000,"Smyth County, VA",0,T,7791,51173,ENU5117310010,LAUCN51173000000000003
F,CN5117500000000,"Southampton County, VA",0,T,7792,51175,ENU5117510010,LAUCN51175000000000003
F,CN5117700000000,"Spotsylvania County, VA",0,T,7793,51177,ENU5117710010,LAUCN51177000000000003
F,CN5117900000000,"Stafford County, VA",0,T,7794,51179,ENU5117910010,LAUCN51179000000000003
F,CN5118100000000,"Surry County, VA",0,T,7795,51181,ENU5118110010,LAUCN51181000000000003
F,CN5118300000000,"Sussex County, VA",0,T,7796,51183,ENU5118310010,LAUCN51183000000000003
F,CN5118500000000,"Tazewell County, VA",0,T,7797,51185,ENU5118510010,LAUCN51185000000000003
F,CN5118700000000,"Warren County, VA",0,T,7798,51187,ENU5118710010,LAUCN51187000000000003
F,CN5119100000000,"Washington County, VA",0,T,7799,51191,ENU5119110010,LAUCN51191000000000003
F,CN5119300000000,"Westmoreland County, VA",0,T,7800,51193,ENU5119310010,LAUCN51193000000000003
F,CN5119500000000,"Wise County, VA",0,T,7801,51195,ENU5119510010,LAUCN51195000000000003
F,CN5119700000000,"Wythe County, VA",0,T,7802,51197,ENU5119710010,LAUCN51197000000000003
F,CN5119900000000,"York County, VA",0,T,7803,51199,ENU5119910010,LAUCN51199000000000003
F,CN5151000000000,"Alexandria city, VA",0,T,7804,51510,ENU5151010010,LAUCN51510000000000003
F,CN5152000000000,"Bristol city, VA",0,T,7805,51520,ENU5152010010,LAUCN51520000000000003
F,CN5153000000000,"Buena Vista city, VA",0,T,7806,51530,ENU5153010010,LAUCN51530000000000003
F,CN5154000000000,"Charlottesville city, VA",0,T,7807,51540,ENU5154010010,LAUCN51540000000000003
F,CN5155000000000,"Chesapeake city, VA",0,T,7808,51550,ENU5155010010,LAUCN51550000000000003
F,CN5157000000000,"Colonial Heights city, VA",0,T,7809,51570,ENU5157010010,LAUCN51570000000000003
F,CN5158000000000,"Covington city, VA",0,T,7810,51580,ENU5158010010,LAUCN51580000000000003
F,CN5159000000000,"Danville city, VA",0,T,7811,51590,ENU5159010010,LAUCN51590000000000003
F,CN5159500000000,"Emporia city, VA",0,T,7812,51595,ENU5159510010,LAUCN51595000000000003
F,CN5160000000000,"Fairfax city, VA",0,T,7813,51600,ENU5160010010,LAUCN51600000000000003
F,CN5161000000000,"Falls Church city, VA",0,T,7814,51610,ENU5161010010,LAUCN51610000000000003
F,CN5162000000000,"Franklin city, VA",0,T,7815,51620,ENU5162010010,LAUCN51620000000000003
F,CN5163000000000,"Fredericksburg city, VA",0,T,7816,51630,ENU5163010010,LAUCN51630000000000003
F,CN5164000000000,"Galax city, VA",0,T,7817,51640,ENU5164010010,LAUCN51640000000000003
F,CN5165000000000,"Hampton city, VA",0,T,7818,51650,ENU5165010010,LAUCN51650000000000003
F,CN5166000000000,"Harrisonburg city, VA",0,T,7819,51660,ENU5166010010,LAUCN51660000000000003
F,CN5167000000000,"Hopewell city, VA",0,T,7820,51670,ENU5167010010,LAUCN51670000000000003
F,CN5167800000000,"Lexington city, VA",0,T,7821,51678,ENU5167810010,LAUCN51678000000000003
F,CN5168000000000,"Lynchburg city, VA",0,T,7822,51680,ENU5168010010,LAUCN51680000000000003
F,CN5168300000000,"Manassas city, VA",0,T,7823,51683,ENU5168310010,LAUCN51683000000000003
F,CN5168500000000,"Manassas Park city, VA",0,T,7824,51685,ENU5168510010,LAUCN51685000000000003
F,CN5169000000000,"Martinsville city, VA",0,T,7825,51690,ENU5169010010,LAUCN51690000000000003
F,CN5170000000000,"Newport News city, VA",0,T,7826,51700,ENU5170010010,LAUCN51700000000000003
F,CN5171000000000,"Norfolk city, VA",0,T,7827,51710,ENU5171010010,LAUCN51710000000000003
F,CN5172000000000,"Norton city, VA",0,T,7828,51720,ENU5172010010,LAUCN51720000000000003
F,CN5173000000000,"Petersburg city, VA",0,T,7829,51730,ENU5173010010,LAUCN51730000000000003
F,CN5173500000000,"Poquoson city, VA",0,T,7830,51735,ENU5173510010,LAUCN51735000000000003
F,CN5174000000000,"Portsmouth city, VA",0,T,7831,51740,ENU5174010010,LAUCN51740000000000003
F,CN5175000000000,"Radford city, VA",0,T,7832,51750,ENU5175010010,LAUCN51750000000000003
F,CN5176000000000,"Richmond city, VA",0,T,7833,51760,ENU5176010010,LAUCN51760000000000003
F,CN5177000000000,"Roanoke city, VA",0,T,7834,51770,ENU5177010010,LAUCN51770000000000003
F,CN5177500000000,"Salem city, VA",0,T,7835,51775,ENU5177510010,LAUCN51775000000000003
F,CN5179000000000,"Staunton city, VA",0,T,7836,51790,ENU5179010010,LAUCN51790000000000003
F,CN5180000000000,"Suffolk city, VA",0,T,7837,51800,ENU5180010010,LAUCN51800000000000003
F,CN5181000000000,"Virginia Beach city, VA",0,T,7838,51810,ENU5181010010,LAUCN51810000000000003
F,CN5182000000000,"Waynesboro city, VA",0,T,7839,51820,ENU5182010010,LAUCN51820000000000003
F,CN5183000000000,"Williamsburg city, VA",0,T,7840,51830,ENU5183010010,LAUCN51830000000000003
F,CN5184000000000,"Winchester city, VA",0,T,7841,51840,ENU5184010010,LAUCN51840000000000003
F,CN5300100000000,"Adams County, WA",0,T,7920,53001,ENU5300110010,LAUCN53001000000000003
F,CN5300300000000,"Asotin County, WA",0,T,7921,53003,ENU5300310010,LAUCN53003000000000003
F,CN5300500000000,"Benton County, WA",0,T,7922,53005,ENU5300510010,LAUCN53005000000000003
F,CN5300700000000,"Chelan County, WA",0,T,7923,53007,ENU5300710010,LAUCN53007000000000003
F,CN5300900000000,"Clallam County, WA",0,T,7924,53009,ENU5300910010,LAUCN53009000000000003
F,CN5301100000000,"Clark County, WA",0,T,7925,53011,ENU5301110010,LAUCN53011000000000003
F,CN5301300000000,"Columbia County, WA",0,T,7926,53013,ENU5301310010,LAUCN53013000000000003
F,CN5301500000000,"Cowlitz County, WA",0,T,7927,53015,ENU5301510010,LAUCN53015000000000003
F,CN5301700000000,"Douglas County, WA",0,T,7928,53017,ENU5301710010,LAUCN53017000000000003
F,CN5301900000000,"Ferry County, WA",0,T,7929,53019,ENU5301910010,LAUCN53019000000000003
F,CN5302100000000,"Franklin County, WA",0,T,7930,53021,ENU5302110010,LAUCN53021000000000003
F,CN5302300000000,"Garfield County, WA",0,T,7931,53023,ENU5302310010,LAUCN53023000000000003
F,CN5302500000000,"Grant County, WA",0,T,7932,53025,ENU5302510010,LAUCN53025000000000003
F,CN5302700000000,"Grays Harbor County, WA",0,T,7933,53027,ENU5302710010,LAUCN53027000000000003
F,CN5302900000000,"Island County, WA",0,T,7934,53029,ENU5302910010,LAUCN53029000000000003
F,CN5303100000000,"Jefferson County, WA",0,T,7935,53031,ENU5303110010,LAUCN53031000000000003
F,CN5303300000000,"King County, WA",0,T,7936,53033,ENU5303310010,LAUCN53033000000000003
F,CN5303500000000,"Kitsap County, WA",0,T,7937,53035,ENU5303510010,LAUCN53035000000000003
F,CN5303700000000,"Kittitas County, WA",0,T,7938,53037,ENU5303710010,LAUCN53037000000000003
F,CN5303900000000,"Klickitat County, WA",0,T,7939,53039,ENU5303910010,LAUCN53039000000000003
F,CN5304100000000,"Lewis County, WA",0,T,7940,53041,ENU5304110010,LAUCN53041000000000003
F,CN5304300000000,"Lincoln County, WA",0,T,7941,53043,ENU5304310010,LAUCN53043000000000003
F,CN5304500000000,"Mason County, WA",0,T,7942,53045,ENU5304510010,LAUCN53045000000000003
F,CN5304700000000,"Okanogan County, WA",0,T,7943,53047,ENU5304710010,LAUCN53047000000000003
F,CN5304900000000,"Pacific County, WA",0,T,7944,53049,ENU5304910010,LAUCN53049000000000003
F,CN5305100000000,"Pend Oreille County, WA",0,T,7945,53051,ENU5305110010,LAUCN53051000000000003
F,CN5305300000000,"Pierce County, WA",0,T,7946,53053,ENU5305310010,LAUCN53053000000000003
F,CN5305500000000,"San Juan County, WA",0,T,7947,53055,ENU5305510010,LAUCN53055000000000003
F,CN5305700000000,"Skagit County, WA",0,T,7948,53057,ENU5305710010,LAUCN53057000000000003
F,CN5305900000000,"Skamania County, WA",0,T,7949,53059,ENU5305910010,LAUCN53059000000000003
F,CN5306100000000,"Snohomish County, WA",0,T,7950,53061,ENU5306110010,LAUCN53061000000000003
F,CN5306300000000,"Spokane County, WA",0,T,7951,53063,ENU5306310010,LAUCN53063000000000003
F,CN5306500000000,"Stevens County, WA",0,T,7952,53065,ENU5306510010,LAUCN53065000000000003
F,CN5306700000000,"Thurston County, WA",0,T,7953,53067,ENU5306710010,LAUCN53067000000000003
F,CN5306900000000,"Wahkiakum County, WA",0,T,7954,53069,ENU5306910010,LAUCN53069000000000003
F,CN5307100000000,"Walla Walla County, WA",0,T,7955,53071,ENU5307110010,LAUCN53071000000000003
F,CN5307300000000,"Whatcom County, WA",0,T,7956,53073,ENU5307310010,LAUCN53073000000000003
F,CN5307500000000,"Whitman County, WA",0,T,7957,53075,ENU5307510010,LAUCN53075000000000003
F,CN5307700000000,"Yakima County, WA",0,T,7958,53077,ENU5307710010,LAUCN53077000000000003
F,CN5400100000000,"Barbour County, WV",0,T,8027,54001,ENU5400110010,LAUCN54001000000000003
F,CN5400300000000,"Berkeley County, WV",0,T,8028,54003,ENU5400310010,LAUCN54003000000000003
F,CN5400500000000,"Boone County, WV",0,T,8029,54005,ENU5400510010,LAUCN54005000000000003
F,CN5400700000000,"Braxton County, WV",0,T,8030,54007,ENU5400710010,LAUCN54007000000000003
F,CN5400900000000,"Brooke County, WV",0,T,8031,54009,ENU5400910010,LAUCN54009000000000003
F,CN5401100000000,"Cabell County, WV",0,T,8032,54011,ENU5401110010,LAUCN54011000000000003
F,CN5401300000000,"Calhoun County, WV",0,T,8033,54013,ENU5401310010,LAUCN54013000000000003
F,CN5401500000000,"Clay County, WV",0,T,8034,54015,ENU5401510010,LAUCN54015000000000003
F,CN5401700000000,"Doddridge County, WV",0,T,8035,54017,ENU5401710010,LAUCN54017000000000003
F,CN5401900000000,"Fayette County, WV",0,T,8036,54019,ENU5401910010,LAUCN54019000000000003
F,CN5402100000000,"Gilmer County, WV",0,T,8037,54021,ENU5402110010,LAUCN54021000000000003
F,CN5402300000000,"Grant County, WV",0,T,8038,54023,ENU5402310010,LAUCN54023000000000003
F,CN5402500000000,"Greenbrier County, WV",0,T,8039,54025,ENU5402510010,LAUCN54025000000000003
F,CN5402700000000,"Hampshire County, WV",0,T,8040,54027,ENU5402710010,LAUCN54027000000000003
F,CN5402900000000,"Hancock County, WV",0,T,8041,54029,ENU5402910010,LAUCN54029000000000003
F,CN5403100000000,"Hardy County, WV",0,T,8042,54031,ENU5403110010,LAUCN54031000000000003
F,CN5403300000000,"Harrison County, WV",0,T,8043,54033,ENU5403310010,LAUCN54033000000000003
F,CN5403500000000,"Jackson County, WV",0,T,8044,54035,ENU5403510010,LAUCN54035000000000003
F,CN5403700000000,"Jefferson County, WV",0,T,8045,54037,ENU5403710010,LAUCN54037000000000003
F,CN5403900000000,"Kanawha County, WV",0,T,8046,54039,ENU5403910010,LAUCN54039000000000003
F,CN5404100000000,"Lewis County, WV",0,T,8047,54041,ENU5404110010,LAUCN54041000000000003
F,CN5404300000000,"Lincoln County, WV",0,T,8048,54043,ENU5404310010,LAUCN54043000000000003
F,CN5404500000000,"Logan County, WV",0,T,8049,54045,ENU5404510010,LAUCN54045000000000003
F,CN5404700000000,"McDowell County, WV",0,T,8050,54047,ENU5404710010,LAUCN54047000000000003
F,CN5404900000000,"Marion County, WV",0,T,8051,54049,ENU5404910010,LAUCN54049000000000003
F,CN5405100000000,"Marshall County, WV",0,T,8052,54051,ENU5405110010,LAUCN54051000000000003
F,CN5405300000000,"Mason County, WV",0,T,8053,54053,ENU5405310010,LAUCN54053000000000003
F,CN5405500000000,"Mercer County, WV",0,T,8054,54055,ENU5405510010,LAUCN54055000000000003
F,CN5405700000000,"Mineral County, WV",0,T,8055,54057,ENU5405710010,LAUCN54057000000000003
F,CN5405900000000,"Mingo County, WV",0,T,8056,54059,ENU5405910010,LAUCN54059000000000003
F,CN5406100000000,"Monongalia County, WV",0,T,8057,54061,ENU5406110010,LAUCN54061000000000003
F,CN5406300000000,"Monroe County, WV",0,T,8058,54063,ENU5406310010,LAUCN54063000000000003
F,CN5406500000000,"Morgan County, WV",0,T,8059,54065,ENU5406510010,LAUCN54065000000000003
F,CN5406700000000,"Nicholas County, WV",0,T,8060,54067,ENU5406710010,LAUCN54067000000000003
F,CN5406900000000,"Ohio County, WV",0,T,8061,54069,ENU5406910010,LAUCN54069000000000003
F,CN5407100000000,"Pendleton County, WV",0,T,8062,54071,ENU5407110010,LAUCN54071000000000003
F,CN5407300000000,"Pleasants County, WV",0,T,8063,54073,ENU5407310010,LAUCN54073000000000003
F,CN5407500000000,"Pocahontas County, WV",0,T,8064,54075,ENU5407510010,LAUCN54075000000000003
F,CN5407700000000,"Preston County, WV",0,T,8065,54077,ENU5407710010,LAUCN54077000000000003
F,CN5407900000000,"Putnam County, WV",0,T,8066,54079,ENU5407910010,LAUCN54079000000000003
F,CN5408100000000,"Raleigh County, WV",0,T,8067,54081,ENU5408110010,LAUCN54081000000000003
F,CN5408300000000,"Randolph County, WV",0,T,8068,54083,ENU5408310010,LAUCN54083000000000003
F,CN5408500000000,"Ritchie County, WV",0,T,8069,54085,ENU5408510010,LAUCN54085000000000003
F,CN5408700000000,"Roane County, WV",0,T,8070,54087,ENU5408710010,LAUCN54087000000000003
F,CN5408900000000,"Summers County, WV",0,T,8071,54089,ENU5408910010,LAUCN54089000000000003
F,CN5409100000000,"Taylor County, WV",0,T,8072,54091,ENU5409110010,LAUCN54091000000000003
F,CN5409300000000,"Tucker County, WV",0,T,8073,54093,ENU5409310010,LAUCN54093000000000003
F,CN5409500000000,"Tyler County, WV",0,T,8074,54095,ENU5409510010,LAUCN54095000000000003
F,CN5409700000000,"Upshur County, WV",0,T,8075,54097,ENU5409710010,LAUCN54097000000000003
F,CN5409900000000,"Wayne County, WV",0,T,8076,54099,ENU5409910010,LAUCN54099000000000003
F,CN5410100000000,"Webster County, WV",0,T,8077,54101,ENU5410110010,LAUCN54101000000000003
F,CN5410300000000,"Wetzel County, WV",0,T,8078,54103,ENU5410310010,LAUCN54103000000000003
F,CN5410500000000,"Wirt County, WV",0,T,8079,54105,ENU5410510010,LAUCN54105000000000003
F,CN5410700000000,"Wood County, WV",0,T,8080,54107,ENU5410710010,LAUCN54107000000000003
F,CN5410900000000,"Wyoming County, WV",0,T,8081,54109,ENU5410910010,LAUCN54109000000000003
F,CN5500100000000,"Adams County, WI",0,T,8131,55001,ENU5500110010,LAUCN55001000000000003
F,CN5500300000000,"Ashland County, WI",0,T,8132,55003,ENU5500310010,LAUCN55003000000000003
F,CN5500500000000,"Barron County, WI",0,T,8133,55005,ENU5500510010,LAUCN55005000000000003
F,CN5500700000000,"Bayfield County, WI",0,T,8134,55007,ENU5500710010,LAUCN55007000000000003
F,CN5500900000000,"Brown County, WI",0,T,8135,55009,ENU5500910010,LAUCN55009000000000003
F,CN5501100000000,"Buffalo County, WI",0,T,8136,55011,ENU5501110010,LAUCN55011000000000003
F,CN5501300000000,"Burnett County, WI",0,T,8137,55013,ENU5501310010,LAUCN55013000000000003
F,CN5501500000000,"Calumet County, WI",0,T,8138,55015,ENU5501510010,LAUCN55015000000000003
F,CN5501700000000,"Chippewa County, WI",0,T,8139,55017,ENU5501710010,LAUCN55017000000000003
F,CN5501900000000,"Clark County, WI",0,T,8140,55019,ENU5501910010,LAUCN55019000000000003
F,CN5502100000000,"Columbia County, WI",0,T,8141,55021,ENU5502110010,LAUCN55021000000000003
F,CN5502300000000,"Crawford County, WI",0,T,8142,55023,ENU5502310010,LAUCN55023000000000003
F,CN5502500000000,"Dane County, WI",0,T,8143,55025,ENU5502510010,LAUCN55025000000000003
F,CN5502700000000,"Dodge County, WI",0,T,8144,55027,ENU5502710010,LAUCN55027000000000003
F,CN5502900000000,"Door County, WI",0,T,8145,55029,ENU5502910010,LAUCN55029000000000003
F,CN5503100000000,"Douglas County, WI",0,T,8146,55031,ENU5503110010,LAUCN55031000000000003
F,CN5503300000000,"Dunn County, WI",0,T,8147,55033,ENU5503310010,LAUCN55033000000000003
F,CN5503500000000,"Eau Claire County, WI",0,T,8148,55035,ENU5503510010,LAUCN55035000000000003
F,CN5503700000000,"Florence County, WI",0,T,8149,55037,ENU5503710010,LAUCN55037000000000003
F,CN5503900000000,"Fond du Lac County, WI",0,T,8150,55039,ENU5503910010,LAUCN55039000000000003
F,CN5504100000000,"Forest County, WI",0,T,8151,55041,ENU5504110010,LAUCN55041000000000003
F,CN5504300000000,"Grant County, WI",0,T,8152,55043,ENU5504310010,LAUCN55043000000000003
F,CN5504500000000,"Green County, WI",0,T,8153,55045,ENU5504510010,LAUCN55045000000000003
F,CN5504700000000,"Green Lake County, WI",0,T,8154,55047,ENU5504710010,LAUCN55047000000000003
F,CN5504900000000,"Iowa County, WI",0,T,8155,55049,ENU5504910010,LAUCN55049000000000003
F,CN5505100000000,"Iron County, WI",0,T,8156,55051,ENU5505110010,LAUCN55051000000000003
F,CN5505300000000,"Jackson County, WI",0,T,8157,55053,ENU5505310010,LAUCN55053000000000003
F,CN5505500000000,"Jefferson County, WI",0,T,8158,55055,ENU5505510010,LAUCN55055000000000003
F,CN5505700000000,"Juneau County, WI",0,T,8159,55057,ENU5505710010,LAUCN55057000000000003
F,CN5505900000000,"Kenosha County, WI",0,T,8160,55059,ENU5505910010,LAUCN55059000000000003
F,CN5506100000000,"Kewaunee County, WI",0,T,8161,55061,ENU5506110010,LAUCN55061000000000003
F,CN5506300000000,"La Crosse County, WI",0,T,8162,55063,ENU5506310010,LAUCN55063000000000003
F,CN5506500000000,"Lafayette County, WI",0,T,8163,55065,ENU5506510010,LAUCN55065000000000003
F,CN5506700000000,"Langlade County, WI",0,T,8164,55067,ENU5506710010,LAUCN55067000000000003
F,CN5506900000000,"Lincoln County, WI",0,T,8165,55069,ENU5506910010,LAUCN55069000000000003
F,CN5507100000000,"Manitowoc County, WI",0,T,8166,55071,ENU5507110010,LAUCN55071000000000003
F,CN5507300000000,"Marathon County, WI",0,T,8167,55073,ENU5507310010,LAUCN55073000000000003
F,CN5507500000000,"Marinette County, WI",0,T,8168,55075,ENU5507510010,LAUCN55075000000000003
F,CN5507700000000,"Marquette County, WI",0,T,8169,55077,ENU5507710010,LAUCN55077000000000003
F,CN5507800000000,"Menominee County, WI",0,T,8170,55078,ENU5507810010,LAUCN55078000000000003
F,CN5507900000000,"Milwaukee County, WI",0,T,8171,55079,ENU5507910010,LAUCN55079000000000003
F,CN5508100000000,"Monroe County, WI",0,T,8172,55081,ENU5508110010,LAUCN55081000000000003
F,CN5508300000000,"Oconto County, WI",0,T,8173,55083,ENU5508310010,LAUCN55083000000000003
F,CN5508500000000,"Oneida County, WI",0,T,8174,55085,ENU5508510010,LAUCN55085000000000003
F,CN5508700000000,"Outagamie County, WI",0,T,8175,55087,ENU5508710010,LAUCN55087000000000003
F,CN5508900000000,"Ozaukee County, WI",0,T,8176,55089,ENU5508910010,LAUCN55089000000000003
F,CN5509100000000,"Pepin County, WI",0,T,8177,55091,ENU5509110010,LAUCN55091000000000003
F,CN5509300000000,"Pierce County, WI",0,T,8178,55093,ENU5509310010,LAUCN55093000000000003
F,CN5509500000000,"Polk County, WI",0,T,8179,55095,ENU5509510010,LAUCN55095000000000003
F,CN5509700000000,"Portage County, WI",0,T,8180,55097,ENU5509710010,LAUCN55097000000000003
F,CN5509900000000,"Price County, WI",0,T,8181,55099,ENU5509910010,LAUCN55099000000000003
F,CN5510100000000,"Racine County, WI",0,T,8182,55101,ENU5510110010,LAUCN55101000000000003
F,CN5510300000000,"Richland County, WI",0,T,8183,55103,ENU5510310010,LAUCN55103000000000003
F,CN5510500000000,"Rock County, WI",0,T,8184,55105,ENU5510510010,LAUCN55105000000000003
F,CN5510700000000,"Rusk County, WI",0,T,8185,55107,ENU5510710010,LAUCN55107000000000003
F,CN5510900000000,"St. Croix County, WI",0,T,8186,55109,ENU5510910010,LAUCN55109000000000003
F,CN5511100000000,"Sauk County, WI",0,T,8187,55111,ENU5511110010,LAUCN55111000000000003
F,CN5511300000000,"Sawyer County, WI",0,T,8188,55113,ENU5511310010,LAUCN55113000000000003
F,CN5511500000000,"Shawano County, WI",0,T,8189,55115,ENU5511510010,LAUCN55115000000000003
F,CN5511700000000,"Sheboygan County, WI",0,T,8190,55117,ENU5511710010,LAUCN55117000000000003
F,CN5511900000000,"Taylor County, WI",0,T,8191,55119,ENU5511910010,LAUCN55119000000000003
F,CN5512100000000,"Trempealeau County, WI",0,T,8192,55121,ENU5512110010,LAUCN55121000000000003
F,CN5512300000000,"Vernon County, WI",0,T,8193,55123,ENU5512310010,LAUCN55123000000000003
F,CN5512500000000,"Vilas County, WI",0,T,8194,55125,ENU5512510010,LAUCN55125000000000003
F,CN5512700000000,"Walworth County, WI",0,T,8195,55127,ENU5512710010,LAUCN55127000000000003
F,CN5512900000000,"Washburn County, WI",0,T,8196,55129,ENU5512910010,LAUCN55129000000000003
F,CN5513100000000,"Washington County, WI",0,T,8197,55131,ENU5513110010,LAUCN55131000000000003
F,CN5513300000000,"Waukesha County, WI",0,T,8198,55133,ENU5513310010,LAUCN55133000000000003
F,CN5513500000000,"Waupaca County, WI",0,T,8199,55135,ENU5513510010,LAUCN55135000000000003
F,CN5513700000000,"Waushara County, WI",0,T,8200,55137,ENU5513710010,LAUCN55137000000000003
F,CN5513900000000,"Winnebago County, WI",0,T,8201,55139,ENU5513910010,LAUCN55139000000000003
F,CN5514100000000,"Wood County, WI",0,T,8202,55141,ENU5514110010,LAUCN55141000000000003
F,CN5600100000000,"Albany County, WY",0,T,8261,56001,ENU5600110010,LAUCN56001000000000003
F,CN5600300000000,"Big Horn County, WY",0,T,8262,56003,ENU5600310010,LAUCN56003000000000003
F,CN5600500000000,"Campbell County, WY",0,T,8263,56005,ENU5600510010,LAUCN56005000000000003
